14408,29797,118,796,26.10256184,12553,627,129.2280977,0.615289761,39.89040636,8.0,6.0,0.251486597,0.0,2,2,3,33,3,3,1.0,0.0,0.0,1.0,0.0
21101,56699,707,413,10.91632588,57368,62,148.4663985,1.022705565,87.21419483,9.0,8.0,0.450274388,54.12925823,0,1,3,66,3,3,1.0,0.0,0.0,0.0,0.0
3779,36720,716,412,10.38337483,27062,496,1247.036284,1.218055299,32.47440086,5.0,2.0,0.658731367,16.16407057,1,2,1,61,2,1,1.0,0.0,0.0,0.0,0.0
50542,12098,1139,1393,48.17100085,20590,925,777.5704427,3.986716365,56.73062149,7.0,2.0,0.745377379,0.0,0,3,2,70,3,0,0.0,0.0,0.0,0.0,1.0
5889,59008,385,458,56.8800994,19836,473,1247.236458,2.919124363,37.80038866,9.0,2.0,0.89682764,0.0,1,3,1,98,2,3,1.0,0.0,0.0,0.0,0.0
39453,33092,377,1281,8.054312475,32929,564,342.725442,3.379576915,56.11291843,8.0,10.0,0.15635824,0.0,2,1,1,38,1,0,1.0,0.0,0.0,0.0,0.0
63460,44265,594,193,21.17528088,47121,429,909.5645144,0.563860863,11.12438079,5.0,9.0,0.210643264,0.0,0,1,1,74,3,3,1.0,0.0,0.0,0.0,0.0
53370,33783,256,1092,48.71195964,42572,535,1325.571465,3.10955462,93.78289978,5.0,8.0,0.449476243,0.0,2,3,3,77,2,3,1.0,0.0,0.0,0.0,0.0
65264,47654,41,1020,48.94584438,40255,679,709.8292891,3.004568768,23.32289002,2.0,3.0,0.760296037,0.0,0,3,3,98,2,0,0.0,0.0,0.0,0.0,1.0
25721,15737,1227,1324,59.01809813,68477,173,187.8633272,1.271361033,16.27633173,7.0,2.0,0.040556044,0.0,2,1,1,66,2,0,1.0,0.0,0.0,0.0,0.0
60168,14785,1048,177,11.74655699,82595,778,590.0383084,0.679158247,89.9928781,3.0,6.0,0.614940661,39.07663129,0,1,3,33,1,2,1.0,0.0,0.0,0.0,0.0
44264,51260,1485,1474,14.62841096,77440,777,828.5213898,3.512636031,84.5296428,3.0,6.0,0.979573815,0.0,0,3,1,97,2,0,1.0,0.0,0.0,0.0,0.0
51660,17980,119,521,54.86323377,53580,454,794.518741,2.890354792,32.51650992,1.0,4.0,0.245496186,0.0,0,2,3,47,1,0,0.0,0.0,0.0,1.0,0.0
15062,39072,495,68,18.1761997,48809,645,261.3383707,3.975248479,42.70184135,6.0,2.0,0.464652108,0.0,1,2,1,39,2,3,0.0,0.0,0.0,0.0,1.0
32583,54525,1025,1345,5.537717078,25855,8,574.7278809,0.175708564,85.68416217,7.0,3.0,0.815656995,0.0,1,2,3,57,1,0,0.0,0.0,0.0,0.0,1.0
2283,25788,1092,1176,41.7678332,22368,771,255.8716064,3.999459552,19.73176316,7.0,10.0,0.284571025,0.0,2,1,3,56,3,2,1.0,0.0,0.0,0.0,0.0
53428,26718,617,1231,42.55018409,83252,289,103.7523992,1.425783243,90.76043778,1.0,3.0,0.261473624,47.09865325,2,1,3,5,1,0,1.0,0.0,0.0,0.0,0.0
32294,2970,965,1211,41.4065166,10333,31,610.2381674,4.200118812,96.10274972,7.0,10.0,0.011990495,0.0,2,3,1,3,1,0,1.0,0.0,0.0,0.0,0.0
14800,32139,1353,1344,56.43495931,78440,740,233.7526144,2.169189967,29.13071137,5.0,1.0,0.498462969,0.0,0,2,3,65,3,3,1.0,0.0,0.0,0.0,0.0
35480,52362,243,851,22.82647925,2580,442,323.1356827,4.453377562,87.31366298,9.0,1.0,0.043242935,0.0,0,2,3,95,2,2,1.0,0.0,0.0,0.0,0.0
19133,7585,1458,1112,31.87615095,85061,166,492.0640721,1.941020829,18.01835653,8.0,4.0,0.884512904,0.0,2,3,3,73,1,0,0.0,0.0,0.0,0.0,1.0
54083,50846,91,885,4.43364097,57115,43,896.2339921,2.732542194,30.55887891,4.0,3.0,0.601994664,0.0,0,2,1,57,1,0,1.0,0.0,0.0,0.0,0.0
15815,11801,1282,698,31.61587096,1438,753,280.714034,0.547378822,62.71407918,2.0,8.0,0.8999532,0.0,2,2,2,82,1,0,1.0,0.0,0.0,0.0,0.0
63791,47386,48,511,21.29699708,28887,275,1242.218465,0.632325055,87.1959087,10.0,7.0,0.154457957,0.0,2,1,2,5,1,3,1.0,0.0,0.0,0.0,0.0
36836,22384,1192,68,10.34938195,12052,813,1072.098614,0.941450707,73.49748725,5.0,4.0,0.197417524,0.0,0,1,2,17,3,0,0.0,0.0,0.0,0.0,1.0
41320,65288,320,1249,30.95404322,78460,34,678.709363,3.506251021,80.02499439,1.0,6.0,0.96726096,0.0,1,1,3,20,3,1,1.0,0.0,0.0,0.0,0.0
38608,57955,184,712,29.024185,5614,974,1477.330629,1.715629903,28.48878256,10.0,3.0,0.743405257,0.0,0,3,1,52,2,3,0.0,0.0,0.0,0.0,1.0
23019,55078,220,913,28.597302,17726,436,1188.463453,3.187227057,49.13648443,4.0,4.0,0.584356181,0.0,2,1,3,29,3,3,1.0,0.0,0.0,0.0,0.0
9449,20962,674,815,42.70387649,41983,30,1198.705317,1.143778259,50.07930461,1.0,10.0,0.334791424,0.0,1,2,2,51,3,1,1.0,0.0,0.0,0.0,0.0
62128,7859,1236,736,7.024038714,36522,653,621.982305,0.711425751,39.09638938,10.0,3.0,0.259163557,0.0,2,1,3,41,2,0,1.0,0.0,0.0,0.0,0.0
14263,6843,1102,1005,30.4255284,20747,540,245.4216908,4.847648666,86.92978053,5.0,7.0,0.930206353,0.0,2,1,2,99,3,1,1.0,0.0,0.0,0.0,0.0
6864,56806,461,318,58.15259771,1688,545,1122.84746,0.623930244,8.116033002,1.0,5.0,0.307432879,0.0,2,1,3,1,3,0,1.0,0.0,0.0,0.0,0.0
7180,29434,732,1042,47.55280852,64515,946,1293.255811,0.100345858,91.66930103,9.0,4.0,0.123802087,49.99990401,2,1,2,95,3,3,0.0,0.0,0.0,0.0,1.0
20577,19713,1130,1095,21.24852083,42428,104,697.9534225,4.305238118,79.92778993,6.0,2.0,0.302689376,0.0,1,1,3,16,2,0,1.0,0.0,0.0,0.0,0.0
47002,35379,845,973,49.18642335,30575,230,390.7793838,2.659983189,62.36307379,2.0,3.0,0.368058919,0.0,2,1,1,25,1,0,1.0,0.0,0.0,0.0,0.0
23024,37325,1088,865,40.6228041,75357,786,1224.558432,1.007511144,84.1923977,6.0,8.0,0.272417619,0.0,2,3,2,24,1,0,1.0,0.0,0.0,0.0,0.0
19901,60027,72,711,30.15632595,11690,925,512.5330046,1.231893905,27.56452979,10.0,5.0,0.260760222,37.01429279,1,3,2,11,3,0,0.0,0.0,0.0,0.0,1.0
33133,65396,832,1223,47.38197749,39931,230,1086.905638,4.94742735,36.93748418,2.0,10.0,0.638825103,0.0,0,2,1,77,2,0,1.0,0.0,0.0,0.0,0.0
47139,65367,1281,1231,35.96920193,21006,595,308.9293882,3.826960056,57.23790601,6.0,2.0,0.093017069,0.0,2,3,3,67,3,0,1.0,0.0,0.0,0.0,0.0
16128,30046,747,688,53.30036485,44615,16,199.8854475,0.890034342,53.50381041,4.0,5.0,0.55546793,0.0,2,3,2,21,1,1,1.0,0.0,0.0,0.0,0.0
24131,39288,1166,384,30.5378839,43065,784,388.6034776,2.32609212,59.72584587,10.0,9.0,0.667510924,0.0,0,2,2,57,2,1,1.0,1.0,0.0,0.0,0.0
23536,54757,306,985,40.79178671,82931,366,706.506374,4.373716123,73.33827052,3.0,4.0,0.98945561,0.0,1,2,1,12,2,3,1.0,0.0,0.0,0.0,0.0
52783,12955,1417,1302,11.15710748,34651,726,601.6818636,3.92146185,28.199506,10.0,5.0,0.09560364,25.15829964,1,2,1,20,2,0,1.0,0.0,0.0,0.0,0.0
46429,46324,875,1374,40.99267647,88887,611,705.1312426,4.422714403,5.282958639,10.0,4.0,0.423883711,0.0,2,2,2,72,1,3,1.0,0.0,0.0,0.0,0.0
31619,59575,72,958,50.96771727,92330,789,1054.457374,2.34074084,81.77978608,7.0,7.0,0.912057915,7.464717377,2,1,3,62,2,1,1.0,1.0,0.0,0.0,0.0
37720,50621,800,1357,53.74197872,27194,200,673.1929351,0.170524392,93.00599061,6.0,6.0,0.667881432,0.0,1,3,1,84,1,1,1.0,0.0,0.0,0.0,0.0
10440,20118,1366,280,29.56694724,11361,691,1406.096609,2.715883981,58.91063055,6.0,9.0,0.639343147,0.0,0,3,1,70,1,0,1.0,0.0,0.0,0.0,0.0
57232,39126,384,1046,23.08856483,49556,14,623.4476809,3.08383278,72.34045415,10.0,2.0,0.608007354,0.0,2,3,3,68,1,3,0.0,0.0,0.0,0.0,1.0
41163,55395,623,1076,16.8046212,17427,773,536.8891268,3.102614812,24.16267185,1.0,4.0,0.813655368,0.0,0,1,3,37,1,2,1.0,0.0,0.0,0.0,0.0
59123,24343,1131,516,9.46075047,95014,178,1435.03472,3.117904269,24.73197711,2.0,1.0,0.658108836,0.0,0,3,1,62,3,2,1.0,0.0,0.0,0.0,0.0
58149,48103,743,210,14.66966659,71609,528,705.9347643,0.391853567,53.61500862,7.0,1.0,0.612068724,0.0,2,2,1,44,1,2,1.0,0.0,0.0,0.0,0.0
34689,57281,932,750,6.78859875,54382,474,541.5742453,1.05977134,80.1910905,3.0,9.0,0.431959642,0.0,1,3,3,30,3,0,1.0,0.0,0.0,1.0,0.0
5945,16594,1095,1179,7.906967318,81798,933,1275.556408,2.884585121,56.51520029,5.0,9.0,0.050289936,0.0,0,2,2,1,1,0,1.0,0.0,0.0,0.0,0.0
35586,9233,1088,594,2.772881589,1914,690,934.5477678,4.111570516,52.5001872,3.0,3.0,0.948465344,0.0,2,1,3,100,2,1,0.0,1.0,0.0,0.0,0.0
14230,15650,269,693,43.0120818,13131,919,653.008013,4.077027912,19.26563826,2.0,4.0,0.512515211,0.0,1,1,3,15,1,0,1.0,0.0,0.0,0.0,0.0
51186,34120,805,1001,40.86499224,83311,961,186.5171683,4.423419988,74.64925813,1.0,2.0,0.766056124,0.0,0,2,3,1,3,0,0.0,0.0,0.0,0.0,1.0
9309,48592,669,319,42.63996309,66957,856,1019.318983,2.934388535,67.99451783,9.0,1.0,0.959832175,0.0,0,3,2,95,1,0,1.0,0.0,0.0,0.0,0.0
24507,43720,722,751,55.68416405,89019,764,223.7482558,0.5939106,6.814335354,1.0,5.0,0.458200714,0.0,0,2,1,67,2,1,1.0,0.0,1.0,0.0,0.0
28984,47873,437,1406,24.57969849,77619,517,302.9097416,2.448710496,4.089646608,2.0,3.0,0.865212234,0.0,2,1,2,8,1,0,1.0,0.0,0.0,0.0,0.0
50878,45088,693,1100,39.47498224,92149,505,261.1253277,2.168376538,87.68747461,4.0,8.0,0.142141816,0.0,2,2,2,36,1,0,1.0,0.0,0.0,0.0,0.0
54528,59711,437,1096,16.95038657,14751,118,773.9756856,0.104638859,73.77528234,8.0,5.0,0.203878672,0.0,1,1,1,67,1,0,1.0,0.0,0.0,0.0,0.0
64371,23272,56,1138,47.62380242,27805,720,973.1416656,4.720029099,36.87770781,9.0,7.0,0.058038607,0.0,0,2,2,63,1,2,1.0,0.0,0.0,0.0,0.0
16597,35865,506,540,13.41246975,24235,327,571.2253276,3.947670214,57.56856154,1.0,10.0,0.90103755,0.0,2,1,1,34,2,3,1.0,0.0,0.0,0.0,0.0
22760,22915,431,936,42.74777961,4362,615,848.4169255,1.891511522,70.0125146,10.0,7.0,0.3223731,0.0,2,1,2,11,2,0,1.0,1.0,0.0,0.0,0.0
23863,36056,447,239,4.034676767,27045,497,721.3637994,0.499350547,6.368326378,7.0,8.0,0.417689074,0.0,1,2,2,13,1,1,1.0,0.0,0.0,0.0,0.0
8948,62088,761,27,54.63530853,2038,683,414.4620333,1.4900073,7.764630956,6.0,1.0,0.846321345,0.0,1,1,3,9,2,0,1.0,0.0,0.0,0.0,0.0
34556,21254,1288,247,54.54913414,76529,491,428.6493292,2.895514332,76.94831193,6.0,4.0,0.032511134,0.0,2,2,3,11,1,0,1.0,0.0,1.0,0.0,0.0
37946,46726,564,522,49.45740053,84366,865,918.5975272,2.173023137,85.42939419,3.0,9.0,0.903613754,0.0,1,3,2,27,1,1,1.0,0.0,0.0,0.0,0.0
2748,64889,990,1206,55.6336746,47207,941,414.6865092,4.459727304,44.83847849,2.0,9.0,0.68305315,0.0,1,1,2,35,3,0,1.0,0.0,0.0,0.0,0.0
8890,31273,89,1250,32.54972447,1098,151,990.8574346,3.383699581,38.62809596,1.0,9.0,0.15114922,0.0,1,3,3,69,1,0,0.0,0.0,1.0,0.0,0.0
10116,44935,1421,310,2.07801813,58001,900,689.7065228,3.210498644,67.31437795,9.0,2.0,0.137925866,12.18328868,2,1,2,68,3,3,1.0,0.0,0.0,0.0,0.0
36542,49186,1355,1433,27.66228116,94805,396,1234.847326,0.128796358,55.45155769,8.0,8.0,0.808471143,0.0,0,1,2,92,2,1,1.0,1.0,0.0,1.0,0.0
63467,1908,851,1297,37.36767583,39851,874,164.3190654,4.025459402,41.13121431,6.0,2.0,0.831788669,0.0,0,2,3,91,1,0,1.0,0.0,0.0,0.0,0.0
46781,15270,67,53,52.00397752,56078,280,284.4521776,3.028255261,64.9937944,6.0,6.0,0.330452128,0.0,2,2,3,84,1,0,1.0,0.0,0.0,0.0,0.0
34790,39621,703,27,13.25754191,48922,793,730.3413265,0.170189756,36.01952137,2.0,6.0,0.687681912,0.0,2,2,1,35,2,0,1.0,1.0,0.0,0.0,0.0
29033,60988,479,102,36.73259674,99171,279,501.2994364,0.519149091,90.26739925,10.0,3.0,0.326937222,0.0,0,2,2,5,2,3,1.0,0.0,0.0,0.0,0.0
61192,45301,188,908,24.62036309,70542,256,1373.029753,0.106733049,12.65104701,2.0,8.0,0.785087881,0.0,1,2,3,100,3,0,0.0,0.0,0.0,0.0,1.0
32970,40467,1034,967,15.53234955,39094,863,621.483297,2.117923397,9.36720717,4.0,4.0,0.966610282,1.506053621,0,2,3,35,1,0,0.0,1.0,0.0,0.0,0.0
1087,45093,1413,616,58.89314981,58495,736,69.17036436,1.840563835,90.33658963,2.0,4.0,0.107178532,16.14028339,0,3,2,30,2,0,1.0,0.0,0.0,0.0,0.0
26735,34220,248,1362,57.49536923,21295,510,269.0248414,4.040989126,10.76356819,7.0,4.0,0.339459719,0.0,2,3,3,42,1,0,1.0,0.0,0.0,0.0,0.0
19201,54249,1003,1265,49.20899044,2586,442,1492.905537,0.970178701,49.03832116,2.0,4.0,0.987502456,0.0,2,1,3,82,1,2,1.0,0.0,0.0,0.0,0.0
10276,36921,206,327,50.99352833,33575,932,1072.177721,1.832105659,5.62284992,6.0,6.0,0.219108066,0.0,1,1,2,60,3,0,1.0,0.0,0.0,0.0,0.0
13210,22907,931,922,4.767213197,80249,162,687.6130284,2.683445682,13.11932885,4.0,10.0,0.161570189,0.0,0,3,2,62,2,1,1.0,0.0,1.0,0.0,0.0
32423,2965,1442,1049,22.03603381,74664,828,344.0786764,0.984549202,96.69717739,5.0,2.0,0.095683884,0.0,2,3,3,31,1,3,1.0,0.0,0.0,0.0,0.0
28091,38890,415,180,26.50232228,49118,109,137.5115407,4.904662716,83.93176138,5.0,9.0,0.660590373,8.021656555,2,1,2,47,1,0,0.0,0.0,0.0,0.0,1.0
